# Spherical harmonic expansion of the M2 tidal magnetic signal
# Estimated on 29-Jan-2019 21:58:56          
# If used, please refer to the Grayver and Olsen, GRL, 2019                                 
# Phase given with respect to the Greenwich meridian                          
# First data line: N_max T (in hours)                                         
# Subsequent data lines: degree n   order m   a_n^m/b_n^m   c_n^m/d_n^m       
# where m >= 0 correspond to the cosine time dependent terms a_n^m resp c_n^m,
# and m < 0 correspond to the sine time dependent terms b_n^m resp d_n^m.     
   28  12.4206                                                                
   22     4    -0.004560    -0.005491
   22    -4    -0.000349     0.000822
   22     5    -0.001822    -0.003376
   22    -5     0.000345     0.004298
   22     6     0.008818    -0.004940
   22    -6     0.000272    -0.003213
   22     7     0.004453    -0.002977
   22    -7    -0.005293    -0.001890
   22     8    -0.007671     0.000395
   22    -8    -0.005298     0.002847
   22     9    -0.003652     0.001934
   22    -9     0.003891    -0.000841
   22    10     0.003315    -0.002178
   22   -10     0.000012     0.000602
   22    11     0.001030     0.000309
   22   -11    -0.005960    -0.005152
   22    12    -0.001099    -0.000952
   22   -12    -0.002296    -0.000801
   22    13     0.004451    -0.003277
   22   -13    -0.001638     0.001764
   22    14     0.000659    -0.001507
   22   -14    -0.004019     0.000956
   22    15     0.001838    -0.003979
   22   -15    -0.002937    -0.000711
   22    16     0.003075    -0.007344
   22   -16    -0.002439     0.001736
   22    17    -0.000908    -0.005980
   22   -17    -0.002618    -0.000563
   22    18    -0.002255    -0.001256
   22   -18    -0.002629     0.002872
   22    19    -0.004878    -0.000973
   22   -19     0.000082     0.000756
   22    20    -0.002465    -0.000307
   22   -20     0.004259     0.000414
   22    21    -0.000047     0.000142
   22   -21     0.001992     0.002871
   22    22    -0.001904    -0.002882
   22   -22     0.001725     0.003295
   23     0    -0.002182    -0.001629
   23     1    -0.004348    -0.001720
   23    -1    -0.000961    -0.001620
   23     2     0.004487     0.002597
   23    -2     0.000030    -0.002039
   23     3     0.002959    -0.000213
   23    -3    -0.003437     0.000481
   23     4    -0.000648    -0.000971
   23    -4     0.005722     0.003222
   23     5     0.000657     0.004368
   23    -5     0.002464     0.002583
   23     6     0.003175     0.001905
   23    -6     0.004130    -0.004796
   23     7     0.002939     0.004015
   23    -7    -0.008659    -0.001306
   23     8     0.000764     0.004424
   23    -8    -0.003485     0.004603
   23     9     0.003345     0.003940
   23    -9    -0.000596     0.003806
   23    10    -0.000103     0.005077
   23   -10     0.002567     0.002262
   23    11     0.000862     0.002147
   23   -11     0.003757    -0.004425
   23    12    -0.001217    -0.001653
   23   -12     0.001210    -0.000362
